NM_MUN;name;pais;CD_MUN;SIGLA_UF;id;id2
colider;porteiraestradarabellotratexi;br;5103205;mt;br_mt_porteiraestradarabellotratexi_5103205;FALSE
colider;matafaz.bananalvi;br;5103205;mt;br_mt_matafazbananalvi_5103205;FALSE
colinas do tocantins;aguabranca(subestacaocolinas);br;1705508;to;br_to_aguabrancasubestacaocolinas_1705508;FALSE
colinas do tocantins;campinas-torre20;br;1705508;to;br_to_campinastorre20_1705508;FALSE
colniza;z-mt38;br;5103254;mt;br_mt_zmt38_5103254;FALSE
colniza;z-mt23;br;5103254;mt;br_mt_zmt23_5103254;FALSE
colniza;mt30;br;5103254;mt;br_mt_mt30_5103254;FALSE
colniza;z-mt45;br;5103254;mt;br_mt_zmt45_5103254;FALSE
colniza;z-mt16;br;5103254;mt;br_mt_zmt16_5103254;FALSE
colniza;mt21;br;5103254;mt;br_mt_mt21_5103254;FALSE
colniza;mt29;br;5103254;mt;br_mt_mt29_5103254;FALSE
colniza;mt08;br;5103254;mt;br_mt_mt08_5103254;FALSE
colniza;z-mt15;br;5103254;mt;br_mt_zmt15_5103254;FALSE
colniza;mt07;br;5103254;mt;br_mt_mt07_5103254;FALSE
colniza;z-mt34;br;5103254;mt;br_mt_zmt34_5103254;FALSE
colniza;z-mt22;br;5103254;mt;br_mt_zmt22_5103254;FALSE
colniza;nn;br;5103254;mt;br_mt_nn_5103254;FALSE
colniza;mt27;br;5103254;mt;br_mt_mt27_5103254;FALSE
colniza;z-mt14;br;5103254;mt;br_mt_zmt14_5103254;FALSE
colniza;z-mt42;br;5103254;mt;br_mt_zmt42_5103254;FALSE
colniza;mt28;br;5103254;mt;br_mt_mt28_5103254;FALSE
colniza;z-mt13;br;5103254;mt;br_mt_zmt13_5103254;FALSE
colniza;z-mt12;br;5103254;mt;br_mt_zmt12_5103254;FALSE
colorado do oeste;adilino;br;1100064;ro;br_ro_adilino_1100064;FALSE
colorado do oeste;escondido;br;1100064;ro;br_ro_escondido_1100064;FALSE
colorado do oeste;coloradodooeste1;br;1100064;ro;br_ro_coloradodooeste1_1100064;FALSE
colorado do oeste;boaaventura;br;1100064;ro;br_ro_boaaventura_1100064;FALSE
comodoro;comodoro3;br;5103304;mt;br_mt_comodoro3_5103304;FALSE
comodoro;comodoro2;br;5103304;mt;br_mt_comodoro2_5103304;FALSE
comodoro;comodoro1;br;5103304;mt;br_mt_comodoro1_5103304;FALSE
comodoro;nuheranukisu;br;5103304;mt;br_mt_nuheranukisu_5103304;FALSE
conceicao do araguaia;baiao2;br;1502707;pa;br_pa_baiao2_1502707;FALSE
conceicao do araguaia;baiao1;br;1502707;pa;br_pa_baiao1_1502707;FALSE
conceicao do araguaia;abacaxi;br;1502707;pa;br_pa_abacaxi_1502707;FALSE
conceicao do araguaia;lajeiropimenta;br;1502707;pa;br_pa_lajeiropimenta_1502707;FALSE
conceicao do araguaia;baiao3;br;1502707;pa;br_pa_baiao3_1502707;FALSE
confresa;cacau;br;5103353;mt;br_mt_cacau_5103353;FALSE
conquista d'oeste;fazendaprimavera;br;5103361;mt;br_mt_fazendaprimavera_5103361;FALSE
conquista d'oeste;campoverde;br;5103361;mt;br_mt_campoverde_5103361;FALSE
conquista d'oeste;estrelinha;br;5103361;mt;br_mt_estrelinha_5103361;FALSE
conquista d'oeste;subestacaogalera;br;5103361;mt;br_mt_subestacaogalera_5103361;FALSE
corumbiara;boaesperanca2;br;1100072;ro;br_ro_boaesperanca2_1100072;FALSE
corumbiara;barrancoalto;br;1100072;ro;br_ro_barrancoalto_1100072;FALSE
corumbiara;daestradinha;br;1100072;ro;br_ro_daestradinha_1100072;FALSE
corumbiara;riosantacruz;br;1100072;ro;br_ro_riosantacruz_1100072;FALSE
costa marques;vitoria;br;1100080;ro;br_ro_vitoria_1100080;FALSE
costa marques;nakahara.ro.19;br;1100080;ro;br_ro_nakahararo19_1100080;FALSE
costa marques;ro-pb-06:portofranca;br;1100080;ro;br_ro_ropb06portofranca_1100080;FALSE
costa marques;medium;br;1100080;ro;br_ro_medium_1100080;FALSE
costa marques;ro-pb-10:principedabeira;br;1100080;ro;br_ro_ropb10principedabeira_1100080;FALSE
costa marques;ro-pb-03:belohorizonte;br;1100080;ro;br_ro_ropb03belohorizonte_1100080;FALSE
costa marques;santafe(ro-pb-04);br;1100080;ro;br_ro_santaferopb04_1100080;FALSE
costa marques;igarapegrande;br;1100080;ro;br_ro_igarapegrande_1100080;FALSE
costa marques;ro-pb-s/n;br;1100080;ro;br_ro_ropbsn_1100080;FALSE
costa marques;ro-pb-07:lamego;br;1100080;ro;br_ro_ropb07lamego_1100080;FALSE
costa marques;ro-pb-13:renascenca;br;1100080;ro;br_ro_ropb13renascenca_1100080;FALSE
costa marques;ro-pb-15:grotaseca;br;1100080;ro;br_ro_ropb15grotaseca_1100080;FALSE
costa marques;ro-pb-05:costamarques;br;1100080;ro;br_ro_ropb05costamarques_1100080;FALSE
costa marques;saodomingos;br;1100080;ro;br_ro_saodomingos_1100080;FALSE
costa marques;palicada;br;1100080;ro;br_ro_palicada_1100080;FALSE
costa marques;continental;br;1100080;ro;br_ro_continental_1100080;FALSE
costa marques;chacaradonegrinho;br;1100080;ro;br_ro_chacaradonegrinho_1100080;FALSE
costa marques;nakahara.ro.10;br;1100080;ro;br_ro_nakahararo10_1100080;FALSE
costa marques;ro-pb-08:portoparana;br;1100080;ro;br_ro_ropb08portoparana_1100080;FALSE
costa marques;ro-pb-11:viuva;br;1100080;ro;br_ro_ropb11viuva_1100080;FALSE
costa marques;ro-pb-09:machupoi;br;1100080;ro;br_ro_ropb09machupoi_1100080;FALSE
costa marques;ro-pb-17:domingos;br;1100080;ro;br_ro_ropb17domingos_1100080;FALSE
costa marques;alceu.ro06;br;1100080;ro;br_ro_alceuro06_1100080;FALSE
costa marques;novavida;br;1100080;ro;br_ro_novavida_1100080;FALSE
costa marques;ro-pb-12:machupoii;br;1100080;ro;br_ro_ropb12machupoii_1100080;FALSE
cotriguacu;z-mt11;br;5103379;mt;br_mt_zmt11_5103379;FALSE
cotriguacu;z-mt09/10;br;5103379;mt;br_mt_zmt0910_5103379;FALSE
cotriguacu;mt09;br;5103379;mt;br_mt_mt09_5103379;FALSE
cotriguacu;z-mt19;br;5103379;mt;br_mt_zmt19_5103379;FALSE
cotriguacu;z-mt43;br;5103379;mt;br_mt_zmt43_5103379;FALSE
cotriguacu;mt35/36;br;5103379;mt;br_mt_mt3536_5103379;FALSE
cotriguacu;mt25/26;br;5103379;mt;br_mt_mt2526_5103379;FALSE
cotriguacu;mt10;br;5103379;mt;br_mt_mt10_5103379;FALSE
cotriguacu;z-mt33;br;5103379;mt;br_mt_zmt33_5103379;FALSE
cotriguacu;z-mt46;br;5103379;mt;br_mt_zmt46_5103379;FALSE
cotriguacu;mt34;br;5103379;mt;br_mt_mt34_5103379;FALSE
cotriguacu;mt33;br;5103379;mt;br_mt_mt33_5103379;FALSE
crixas do tocantins;sitiocrixas(torre427,atualacesso431);br;1706258;to;br_to_sitiocrixastorre427atualacesso431_1706258;FALSE
cuiaba;conjuntoarquitectonico,urbanisticoepaisagisticodecuiaba;br;5103403;mt;br_mt_conjuntoarquitectonicourbanisticoepaisagisticodecuiaba_5103403;FALSE
cuiaba;3irmaos;br;5103403;mt;br_mt_3irmaos_5103403;FALSE
cuiaba;igrejadenossasenhoradorosario;br;5103403;mt;br_mt_igrejadenossasenhoradorosario_5103403;FALSE
curionopolis;ursula(pa-at-236);br;1502772;pa;br_pa_ursulapaat236_1502772;FALSE
curionopolis;sl-48:sitio;br;1502772;pa;br_pa_sl48sitio_1502772;FALSE
curionopolis;curionopolis2;br;1502772;pa;br_pa_curionopolis2_1502772;FALSE
curionopolis;curionopolis(pa-at-28);br;1502772;pa;br_pa_curionopolispaat28_1502772;FALSE
curionopolis;sl-51(surra);br;1502772;pa;br_pa_sl51surra_1502772;FALSE
curionopolis;sl-95(espanto);br;1502772;pa;br_pa_sl95espanto_1502772;FALSE
curionopolis;sl-47(tytoalba);br;1502772;pa;br_pa_sl47tytoalba_1502772;FALSE
curionopolis;taja(pa-at-210);br;1502772;pa;br_pa_tajapaat210_1502772;FALSE
curionopolis;sl-66(massa);br;1502772;pa;br_pa_sl66massa_1502772;FALSE
curionopolis;curionopolis1;br;1502772;pa;br_pa_curionopolis1_1502772;FALSE
curionopolis;sl-06(matintaperera);br;1502772;pa;br_pa_sl06matintaperera_1502772;FALSE
curionopolis;sl-69(bacana);br;1502772;pa;br_pa_sl69bacana_1502772;FALSE
curionopolis;gama(pa-at-209);br;1502772;pa;br_pa_gamapaat209_1502772;FALSE
curionopolis;serrapelada(pa-at-104);br;1502772;pa;br_pa_serrapeladapaat104_1502772;FALSE
curionopolis;magnum(pa-at-231);br;1502772;pa;br_pa_magnumpaat231_1502772;FALSE
curionopolis;serraleste1;br;1502772;pa;br_pa_serraleste1_1502772;FALSE
curionopolis;sl-67(caramba);br;1502772;pa;br_pa_sl67caramba_1502772;FALSE
curionopolis;serraleste3;br;1502772;pa;br_pa_serraleste3_1502772;FALSE
curionopolis;sl-60(misterio);br;1502772;pa;br_pa_sl60misterio_1502772;FALSE
curionopolis;jose(pa-at-230);br;1502772;pa;br_pa_josepaat230_1502772;FALSE
curionopolis;quinze;br;1502772;pa;br_pa_quinze_1502772;FALSE
curionopolis;sl-79(samambaiadoinferno);br;1502772;pa;br_pa_sl79samambaiadoinferno_1502772;FALSE
curionopolis;sl-52(begonia);br;1502772;pa;br_pa_sl52begonia_1502772;FALSE
curionopolis;sl-65(podecre);br;1502772;pa;br_pa_sl65podecre_1502772;FALSE
curionopolis;serraleste2;br;1502772;pa;br_pa_serraleste2_1502772;FALSE
curionopolis;sl-16(infernodaserra);br;1502772;pa;br_pa_sl16infernodaserra_1502772;FALSE
curionopolis;sl-49(baba);br;1502772;pa;br_pa_sl49baba_1502772;FALSE
curralinho;furodavelha;br;1502806;pa;br_pa_furodavelha_1502806;FALSE
curralinho;marianunes;br;1502806;pa;br_pa_marianunes_1502806;FALSE
curralinho;araticum;br;1502806;pa;br_pa_araticum_1502806;FALSE
curralinho;moreira;br;1502806;pa;br_pa_moreira_1502806;FALSE
curralinho;santaaninha;br;1502806;pa;br_pa_santaaninha_1502806;FALSE
curralinho;nossasenhoradenazare;br;1502806;pa;br_pa_nossasenhoradenazare_1502806;FALSE
curralinho;calheiradosiriri;br;1502806;pa;br_pa_calheiradosiriri_1502806;FALSE
curralinho;rosemiro;br;1502806;pa;br_pa_rosemiro_1502806;FALSE
curralinho;saosebastiao;br;1502806;pa;br_pa_saosebastiao_1502806;FALSE
curralinho;aracacar(pa-jo-58);br;1502806;pa;br_pa_aracacarpajo58_1502806;FALSE
curralinho;augustinho;br;1502806;pa;br_pa_augustinho_1502806;FALSE
curralinho;calheira;br;1502806;pa;br_pa_calheira_1502806;FALSE
curralinho;bacaba;br;1502806;pa;br_pa_bacaba_1502806;FALSE
curralinho;caco;br;1502806;pa;br_pa_caco_1502806;FALSE
curralinho;meninojesusdastresbocas;br;1502806;pa;br_pa_meninojesusdastresbocas_1502806;FALSE
curua;apolinario;br;1502855;pa;br_pa_apolinario_1502855;FALSE
curua;acaizal;br;1502855;pa;br_pa_acaizal_1502855;FALSE
curua;curuai;br;1502855;pa;br_pa_curuai_1502855;FALSE
curua;novavista;br;1502855;pa;br_pa_novavista_1502855;FALSE
curua;pontadojauari;br;1502855;pa;br_pa_pontadojauari_1502855;FALSE
curuca;ipomongai(pa-sa-77);br;1502905;pa;br_pa_ipomongaipasa77_1502905;FALSE
curuca;pinheiro(pa-sa-81);br;1502905;pa;br_pa_pinheiropasa81_1502905;FALSE
curuca;andira(pa-sa-80);br;1502905;pa;br_pa_andirapasa80_1502905;FALSE
curuca;ipomongaii(pa-sa-78);br;1502905;pa;br_pa_ipomongaiipasa78_1502905;FALSE
curuca;ipomongaiii(pa-sa-79);br;1502905;pa;br_pa_ipomongaiiipasa79_1502905;FALSE
curuca;sambaquidacaleira(pa-sa-76);br;1502905;pa;br_pa_sambaquidacaleirapasa76_1502905;FALSE
cutias;santaluziadopacui;br;1600212;ap;br_ap_santaluziadopacui_1600212;FALSE
cutias;saobeneditodopacui;br;1600212;ap;br_ap_saobeneditodopacui_1600212;FALSE
darcinopolis;xupeii;br;1706506;to;br_to_xupeii_1706506;FALSE
darcinopolis;abrigodaribeira;br;1706506;to;br_to_abrigodaribeira_1706506;FALSE
darcinopolis;dococoi;br;1706506;to;br_to_dococoi_1706506;FALSE
darcinopolis;abrigodoquati;br;1706506;to;br_to_abrigodoquati_1706506;FALSE
darcinopolis;abrigodaporteira;br;1706506;to;br_to_abrigodaporteira_1706506;FALSE
darcinopolis;xupei;br;1706506;to;br_to_xupei_1706506;FALSE
darcinopolis;fazendacampoalegre;br;1706506;to;br_to_fazendacampoalegre_1706506;FALSE
darcinopolis;dococoii;br;1706506;to;br_to_dococoii_1706506;FALSE
darcinopolis;darcinopolisi;br;1706506;to;br_to_darcinopolisi_1706506;FALSE
darcinopolis;campoalegreiii;br;1706506;to;br_to_campoalegreiii_1706506;FALSE
darcinopolis;curicacaiii;br;1706506;to;br_to_curicacaiii_1706506;FALSE
darcinopolis;altobonito;br;1706506;to;br_to_altobonito_1706506;FALSE
darcinopolis;lajeii;br;1706506;to;br_to_lajeii_1706506;FALSE
darcinopolis;lajei;br;1706506;to;br_to_lajei_1706506;FALSE
darcinopolis;curicacaiv;br;1706506;to;br_to_curicacaiv_1706506;FALSE
darcinopolis;grotai;br;1706506;to;br_to_grotai_1706506;FALSE
darcinopolis;campoalegrel;br;1706506;to;br_to_campoalegrel_1706506;FALSE
darcinopolis;grotaii;br;1706506;to;br_to_grotaii_1706506;FALSE
darcinopolis;curicacaii;br;1706506;to;br_to_curicacaii_1706506;FALSE
darcinopolis;lajedo;br;1706506;to;br_to_lajedo_1706506;FALSE
darcinopolis;duascolinas;br;1706506;to;br_to_duascolinas_1706506;FALSE
darcinopolis;ravinagrande;br;1706506;to;br_to_ravinagrande_1706506;FALSE
darcinopolis;rochedo;br;1706506;to;br_to_rochedo_1706506;FALSE
darcinopolis;darcinopolisiii;br;1706506;to;br_to_darcinopolisiii_1706506;FALSE
davinopolis;torrei-c53(ou20.2);br;2103752;ma;br_ma_torreic53ou202_2103752;FALSE
davinopolis;torrei-c53(ou20.2);br;5206909;go;br_go_torreic53ou202_5206909;FALSE
dianopolis;cascalheira3;br;1707009;to;br_to_cascalheira3_1707009;FALSE
dianopolis;fazendadoriopalmeira;br;1707009;to;br_to_fazendadoriopalmeira_1707009;FALSE
dianopolis;fazendaportofrancoi;br;1707009;to;br_to_fazendaportofrancoi_1707009;FALSE
dianopolis;fazendaboavista1;br;1707009;to;br_to_fazendaboavista1_1707009;FALSE
dianopolis;cavernadaareia;br;1707009;to;br_to_cavernadaareia_1707009;FALSE
dianopolis;fazendaboavista2;br;1707009;to;br_to_fazendaboavista2_1707009;FALSE
dianopolis;missao-go-pa-074-go;br;1707009;to;br_to_missaogopa074go_1707009;FALSE
dianopolis;fazendamirador1;br;1707009;to;br_to_fazendamirador1_1707009;FALSE
dianopolis;fazendacaetana;br;1707009;to;br_to_fazendacaetana_1707009;FALSE
dianopolis;santamaria;br;1707009;to;br_to_santamaria_1707009;FALSE
dianopolis;sucuruii;br;1707009;to;br_to_sucuruii_1707009;FALSE
dianopolis;fazendaportofrancoiii;br;1707009;to;br_to_fazendaportofrancoiii_1707009;FALSE
dianopolis;vilaboasorte2;br;1707009;to;br_to_vilaboasorte2_1707009;FALSE
dianopolis;cascalheira1;br;1707009;to;br_to_cascalheira1_1707009;FALSE
dianopolis;vilaboasorte;br;1707009;to;br_to_vilaboasorte_1707009;FALSE
dianopolis;dianopolis;br;1707009;to;br_to_dianopolis_1707009;FALSE
dianopolis;jatoba;br;1707009;to;br_to_jatoba_1707009;FALSE
dianopolis;cascalheira5;br;1707009;to;br_to_cascalheira5_1707009;FALSE
dianopolis;fazendaportofrancoii;br;1707009;to;br_to_fazendaportofrancoii_1707009;FALSE
dianopolis;cascalheira2;br;1707009;to;br_to_cascalheira2_1707009;FALSE
dianopolis;tamburil;br;1707009;to;br_to_tamburil_1707009;FALSE
dianopolis;acudeii;br;1707009;to;br_to_acudeii_1707009;FALSE
dianopolis;acudei;br;1707009;to;br_to_acudei_1707009;FALSE
dianopolis;fazendamirador2;br;1707009;to;br_to_fazendamirador2_1707009;FALSE
dianopolis;corregodoido;br;1707009;to;br_to_corregodoido_1707009;FALSE
dom pedro;santamariai;br;2103802;ma;br_ma_santamariai_2103802;FALSE
epitaciolandia;geoglifo150;br;1200252;ac;br_ac_geoglifo150_1200252;FALSE
epitaciolandia;geoglifo133;br;1200252;ac;br_ac_geoglifo133_1200252;FALSE
epitaciolandia;geoglifo63;br;1200252;ac;br_ac_geoglifo63_1200252;FALSE
epitaciolandia;geoglifo151;br;1200252;ac;br_ac_geoglifo151_1200252;FALSE
epitaciolandia;geoglifo73;br;1200252;ac;br_ac_geoglifo73_1200252;FALSE
esperantina;pontao;br;2203701;pi;br_pi_pontao_2203701;FALSE
esperantina;pontao;br;1707405;to;br_to_pontao_1707405;FALSE
esperantina;saofrancisco;br;2203701;pi;br_pi_saofrancisco_2203701;FALSE
esperantina;saofrancisco;br;1707405;to;br_to_saofrancisco_1707405;FALSE
esperantina;ilhadamontanha;br;2203701;pi;br_pi_ilhadamontanha_2203701;FALSE
esperantina;ilhadamontanha;br;1707405;to;br_to_ilhadamontanha_1707405;FALSE
esperantinopolis;remanso;br;2104008;ma;br_ma_remanso_2104008;FALSE
estreito;dobico;br;2104057;ma;br_ma_dobico_2104057;FALSE
estreito;testabrancall;br;2104057;ma;br_ma_testabrancall_2104057;FALSE
estreito;barragem;br;2104057;ma;br_ma_barragem_2104057;FALSE
estreito;abrigodosolpoente;br;2104057;ma;br_ma_abrigodosolpoente_2104057;FALSE
estreito;testabrancal;br;2104057;ma;br_ma_testabrancal_2104057;FALSE
estreito;altodailha;br;2104057;ma;br_ma_altodailha_2104057;FALSE
estreito;doscampos;br;2104057;ma;br_ma_doscampos_2104057;FALSE
estreito;paredaodamorte;br;2104057;ma;br_ma_paredaodamorte_2104057;FALSE
estreito;fazendasaojose;br;2104057;ma;br_ma_fazendasaojose_2104057;FALSE
estreito;dacarnica;br;2104057;ma;br_ma_dacarnica_2104057;FALSE
estreito;estreito;br;2104057;ma;br_ma_estreito_2104057;FALSE
estreito;dofuro;br;2104057;ma;br_ma_dofuro_2104057;FALSE
faro;comunidadefelizardo;br;1503002;pa;br_pa_comunidadefelizardo_1503002;FALSE
faro;tauacuera;br;1503002;pa;br_pa_tauacuera_1503002;FALSE
faro;portodafaro;br;1503002;pa;br_pa_portodafaro_1503002;FALSE
faro;cidadedefaro;br;1503002;pa;br_pa_cidadedefaro_1503002;FALSE
faro;marcovelho;br;1503002;pa;br_pa_marcovelho_1503002;FALSE
faro;ubim;br;1503002;pa;br_pa_ubim_1503002;FALSE
faro;santaisabel;br;1503002;pa;br_pa_santaisabel_1503002;FALSE
faro;comunidadepoco;br;1503002;pa;br_pa_comunidadepoco_1503002;FALSE
fatima;fortaleza;br;2910750;ba;br_ba_fortaleza_2910750;FALSE
fatima;fortaleza;br;1707553;to;br_to_fortaleza_1707553;FALSE
fatima;santacruz;br;2910750;ba;br_ba_santacruz_2910750;FALSE
fatima;santacruz;br;1707553;to;br_to_santacruz_1707553;FALSE
feijo;altobonito;br;1200302;ac;br_ac_altobonito_1200302;FALSE
ferreira gomes;pedradoindio;br;1600238;ap;br_ap_pedradoindio_1600238;FALSE
ferreira gomes;paiol;br;1600238;ap;br_ap_paiol_1600238;FALSE
ferreira gomes;pedradaponte;br;1600238;ap;br_ap_pedradaponte_1600238;FALSE
ferreira gomes;zamapa03;br;1600238;ap;br_ap_zamapa03_1600238;FALSE
ferreira gomes;igarapedotraira;br;1600238;ap;br_ap_igarapedotraira_1600238;FALSE
ferreira gomes;zamapa05;br;1600238;ap;br_ap_zamapa05_1600238;FALSE
ferreira gomes;zamapa09;br;1600238;ap;br_ap_zamapa09_1600238;FALSE
ferreira gomes;zamapa04;br;1600238;ap;br_ap_zamapa04_1600238;FALSE
ferreira gomes;tucumanzeiro;br;1600238;ap;br_ap_tucumanzeiro_1600238;FALSE
figueiropolis;canadaiv;br;1707652;to;br_to_canadaiv_1707652;FALSE
figueiropolis;canadaii;br;1707652;to;br_to_canadaii_1707652;FALSE
figueiropolis;canadaiii;br;1707652;to;br_to_canadaiii_1707652;FALSE
figueiropolis;canadai;br;1707652;to;br_to_canadai_1707652;FALSE
filadelfia;ilhadosbotesii;br;2910859;ba;br_ba_ilhadosbotesii_2910859;FALSE
filadelfia;ilhadosbotesii;br;1707702;to;br_to_ilhadosbotesii_1707702;FALSE
filadelfia;cabal;br;2910859;ba;br_ba_cabal_2910859;FALSE
filadelfia;cabal;br;1707702;to;br_to_cabal_1707702;FALSE
filadelfia;limeirai;br;2910859;ba;br_ba_limeirai_2910859;FALSE
filadelfia;limeirai;br;1707702;to;br_to_limeirai_1707702;FALSE
filadelfia;chacaracobico;br;2910859;ba;br_ba_chacaracobico_2910859;FALSE
filadelfia;chacaracobico;br;1707702;to;br_to_chacaracobico_1707702;FALSE
filadelfia;vitoria;br;2910859;ba;br_ba_vitoria_2910859;FALSE
filadelfia;vitoria;br;1707702;to;br_to_vitoria_1707702;FALSE
filadelfia;barreirodelouca;br;2910859;ba;br_ba_barreirodelouca_2910859;FALSE
filadelfia;barreirodelouca;br;1707702;to;br_to_barreirodelouca_1707702;FALSE
filadelfia;travessia;br;2910859;ba;br_ba_travessia_2910859;FALSE
filadelfia;travessia;br;1707702;to;br_to_travessia_1707702;FALSE
filadelfia;corredeira;br;2910859;ba;br_ba_corredeira_2910859;FALSE
filadelfia;corredeira;br;1707702;to;br_to_corredeira_1707702;FALSE
filadelfia;pedral;br;2910859;ba;br_ba_pedral_2910859;FALSE
filadelfia;pedral;br;1707702;to;br_to_pedral_1707702;FALSE
filadelfia;pedralii;br;2910859;ba;br_ba_pedralii_2910859;FALSE
filadelfia;pedralii;br;1707702;to;br_to_pedralii_1707702;FALSE
filadelfia;limeiraii;br;2910859;ba;br_ba_limeiraii_2910859;FALSE
filadelfia;limeiraii;br;1707702;to;br_to_limeiraii_1707702;FALSE
filadelfia;barradamelancia;br;2910859;ba;br_ba_barradamelancia_2910859;FALSE
filadelfia;barradamelancia;br;1707702;to;br_to_barradamelancia_1707702;FALSE
filadelfia;fazendacanairal;br;2910859;ba;br_ba_fazendacanairal_2910859;FALSE
filadelfia;fazendacanairal;br;1707702;to;br_to_fazendacanairal_1707702;FALSE
filadelfia;sangrador;br;2910859;ba;br_ba_sangrador_2910859;FALSE
filadelfia;sangrador;br;1707702;to;br_to_sangrador_1707702;FALSE
filadelfia;beiradeiro;br;2910859;ba;br_ba_beiradeiro_2910859;FALSE
filadelfia;beiradeiro;br;1707702;to;br_to_beiradeiro_1707702;FALSE
filadelfia;fazendadabarra;br;2910859;ba;br_ba_fazendadabarra_2910859;FALSE
filadelfia;fazendadabarra;br;1707702;to;br_to_fazendadabarra_1707702;FALSE
filadelfia;tartaruga;br;2910859;ba;br_ba_tartaruga_2910859;FALSE
filadelfia;tartaruga;br;1707702;to;br_to_tartaruga_1707702;FALSE
filadelfia;tabuleiro;br;2910859;ba;br_ba_tabuleiro_2910859;FALSE
filadelfia;tabuleiro;br;1707702;to;br_to_tabuleiro_1707702;FALSE
filadelfia;barranco;br;2910859;ba;br_ba_barranco_2910859;FALSE
filadelfia;barranco;br;1707702;to;br_to_barranco_1707702;FALSE
filadelfia;montesanto;br;2910859;ba;br_ba_montesanto_2910859;FALSE
filadelfia;montesanto;br;1707702;to;br_to_montesanto_1707702;FALSE
fonte boa;jaburu;br;1301605;am;br_am_jaburu_1301605;FALSE
fonte boa;portodefonteboa;br;1301605;am;br_am_portodefonteboa_1301605;FALSE
fonte boa;mororo;br;1301605;am;br_am_mororo_1301605;FALSE
fonte boa;barreiradotupe;br;1301605;am;br_am_barreiradotupe_1301605;FALSE
fortaleza do tabocao;donasantina;br;NA;NA;br_NA_donasantina_NA;FALSE
gaucha do norte;xingu14;br;5103858;mt;br_mt_xingu14_5103858;FALSE
gaucha do norte;xingu21;br;5103858;mt;br_mt_xingu21_5103858;FALSE
gaucha do norte;xingu23;br;5103858;mt;br_mt_xingu23_5103858;FALSE
gaucha do norte;kuhikugl(mt-fx-11);br;5103858;mt;br_mt_kuhikuglmtfx11_5103858;FALSE
gaucha do norte;xingu12;br;5103858;mt;br_mt_xingu12_5103858;FALSE
gaucha do norte;xingu8;br;5103858;mt;br_mt_xingu8_5103858;FALSE
gaucha do norte;xingu20;br;5103858;mt;br_mt_xingu20_5103858;FALSE
gaucha do norte;hialugihiti(mt-fx-13);br;5103858;mt;br_mt_hialugihitimtfx13_5103858;FALSE
gaucha do norte;xingu7;br;5103858;mt;br_mt_xingu7_5103858;FALSE
gaucha do norte;xingu24;br;5103858;mt;br_mt_xingu24_5103858;FALSE
gaucha do norte;xingu16;br;5103858;mt;br_mt_xingu16_5103858;FALSE
gaucha do norte;xingu13;br;5103858;mt;br_mt_xingu13_5103858;FALSE
gaucha do norte;nokugl(mt-fx-006);br;5103858;mt;br_mt_nokuglmtfx006_5103858;FALSE
