"","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome"
"343","1600402","Mazagão","AP",-51.77219577,-0.306423096,"Abrigo das Caretas (AP-MZ-31)"
"344","1600204","Calçoene","AP",-51.11551111,2.627858333,"Abrigo Fome"
"345","1300409","Barcelos","AM",-61.49193138,-1.858303605,"JauMichael_Site1"
"346","1300409","Barcelos","AM",-61.47233504,-1.751104859,"JauMichael_Site2"
"347","1300409","Barcelos","AM",-61.47108584,-1.805490461,"JauMichael_Site3"
"348","1300409","Barcelos","AM",-61.44175931,-1.886577664,"JauMichael_Site4"
"349","1303205","Novo Airão","AM",-61.44789644,-1.948627213,"JauMichael_Site5"
"350","1303205","Novo Airão","AM",-61.44131985,-1.962689144,"JauMichael_Site6"
"351","1303205","Novo Airão","AM",-61.49217236,-1.971116994,"JauMichael_Site7"
"352","1303205","Novo Airão","AM",-61.52951714,-2.001697021,"JauMichael_Site8"
"353","1303205","Novo Airão","AM",-61.55984762,-2.052375778,"JauMichael_Site9"
"354","1303205","Novo Airão","AM",-61.56376956,-2.051191014,"JauMichael_Site10"
"355","1303205","Novo Airão","AM",-61.54117182,-2.026425461,"JauMichael_Site11"
"356","1304005","Silves","AM",-58.5230703,-2.786314734,"Areal do Seu Loiro"
"357","1301902","Itacoatiara","AM",-58.57456475,-3.11215875,"Boca do Aibu (AM-IT-34)"
"358","1301902","Itacoatiara","AM",-58.8092,-3.32546,"Boca do Santi?gua"
"359","1301902","Itacoatiara","AM",-58.56133227,-3.113146192,"Bom Socorro (AM-IT-35)"
"360","1301902","Itacoatiara","AM",-58.69663709,-3.010577461,"Caru"
"361","1302009","Itapiranga","AM",-58.0567842,-2.763056182,"Enseada I"
"362","1302009","Itapiranga","AM",-58.05547006,-2.76217089,"Enseada II"
"363","1301902","Itacoatiara","AM",-58.6071,-3.12042,"Fonte Boa"
"364","1301902","Itacoatiara","AM",-58.57372702,-3.087091057,"Furo Grande"
"365","1301902","Itacoatiara","AM",-58.4754,-3.13433,"Guajar?"
"366","1302009","Itapiranga","AM",-58.0872763,-2.730030612,"Igarap? Grande"
"367","1301902","Itacoatiara","AM",-58.43916207,-3.151243149,"Jauary"
"368","1302009","Itapiranga","AM",-58.02107666,-2.683820296,"Madrub?"
"369","1304005","Silves","AM",-58.58554806,-2.882790716,"Moreira"
"370","1304005","Silves","AM",-58.70226957,-2.816651951,"Panel?o"
"371","1301308","Codajás","AM",-62.75666667,-3.637222196,"Acar? (AM-AN-01)"
"372","1301902","Itacoatiara","AM",-58.57537342,-3.081029376,"Pedra Chata (AM-IT-30)"
"373","1301902","Itacoatiara","AM",-58.45150428,-2.98967034,"Piqui?"
"374","1301902","Itacoatiara","AM",-58.65129875,-3.138733543,"Aldeia (AM-IT-37)"
"375","1301902","Itacoatiara","AM",-58.5779,-3.01965,"Santa B?rbara (AM-IT-26)"
"376","1304005","Silves","AM",-58.165183,-2.821522178,"Passarinho (AM-IT-20)"
"377","1302405","Lábrea","AM",-64.805556,-7.325508,"Aldeia Arapa?uzinho (AM-LA-12)"
"378","1304005","Silves","AM",-58.25761039,-2.699707862,"Santa Maria do Itapani"
"379","1304005","Silves","AM",-58.60895983,-2.869183384,"Santo Ant?nio do Aneb?"
"380","1304005","Silves","AM",-58.19975635,-2.819297324,"Pont?o (AM-IT-06)"
"381","1301902","Itacoatiara","AM",-58.50054435,-2.998702305,"Santo Ant?nio (AM-IT-24)"
"382","1301902","Itacoatiara","AM",-58.42583016,-3.045407732,"Santo Ant?nio do Cana?ari"
"383","1304005","Silves","AM",-58.18801011,-2.827979331,"Santa Helena (AM-IT-07)"
"384","1304005","Silves","AM",-58.37402399,-2.763399285,"S?o Benedito"
"385","1301902","Itacoatiara","AM",-58.57515853,-3.026171013,"S?o Jos? (AM-IT-25)"
"386","1301902","Itacoatiara","AM",-58.6349,-3.12899,"S?o Jos? do Livramento"
"387","1304005","Silves","AM",-58.26977429,-2.829778686,"S?o Tom? do Jacu"
"388","1304005","Silves","AM",-58.65479566,-2.82389368,"Sete Irm?s do Aneb?"
"389","1302405","Lábrea","AM",-64.81528,-7.352555,"Aldeia Idekor? (AM-LA-09)"
"390","1301902","Itacoatiara","AM",-58.572944,-3.056335,"Limorana (AM-IT-29)"
"391","1301902","Itacoatiara","AM",-58.57214307,-3.031113243,"Terra Preta (AM-IT-28)"
"392","1301902","Itacoatiara","AM",-58.43883264,-3.040479366,"Terra Preta do Cana?ari"
"393","1304005","Silves","AM",-58.58536135,-2.80535038,"Viramundo"
"394","1304005","Silves","AM",-58.4775103,-2.971345866,"Cristo-rei (AM-IT-21)"
"395","1304005","Silves","AM",-58.32312739,-2.839197585,"Taperebatuba (AM-IT-12)"
"396","1304005","Silves","AM",-58.565422,-2.92264,"Macimini (AM-IT-23)"
"397","1304005","Silves","AM",-58.20726,-2.84069,"Mucajatuba (AM-IT-08)"
"398","1301902","Itacoatiara","AM",-58.452675,-3.144865,"Col?nia"
"399","1302405","Lábrea","AM",-64.786356,-7.292901,"Aldeia S?o Jos? (AM-LA-10)"
"400","1304005","Silves","AM",-58.2467,-2.76395306,"Novo Horizonte do Casacuera"
"401","1304005","Silves","AM",-58.24246,-2.747495739,"Z? Bimbim do Itapani"
"402","1304005","Silves","AM",-58.22207,-2.81185,"Irmandade Terra Preta"
"403","1301902","Itacoatiara","AM",-58.793,-3.186,"Boa Esperan?a"
"404","1301902","Itacoatiara","AM",-58.571212,-3.078552,"Santa Maria (AM-IT-32)"
"405","1301902","Itacoatiara","AM",-58.75042,-3.197696,"Cinco Irm?os"
"406","1304302","Urucará","AM",-57.70376979,-2.474084245,"Amanari (AM-UR-21)"
"407","1302009","Itapiranga","AM",-58.26595672,-2.480529635,"Amasaro (AM-UR-10)"
"408","1304005","Silves","AM",-58.38199,-2.88098,"Comunidade da Eva"
"409","1301902","Itacoatiara","AM",-58.79145364,-3.130049938,"Sang?ua"
"410","1301902","Itacoatiara","AM",-58.62729737,-3.120848703,"Anajatuba (AM-IT-36)"
"411","1302009","Itapiranga","AM",-58.11803,-2.79299,"Jauara (AM-IT-19)"
"412","1301902","Itacoatiara","AM",-58.66680272,-3.151101087,"Boca do Xavier (AM-IT-38)"
"413","1304005","Silves","AM",-58.17025,-2.82336,"Ponta Grossa (AM-IT-09)"
"414","1304005","Silves","AM",-58.496389,-2.9575,"Tauaquera (AM-IT-22)"
"415","1301100","Careiro","AM",-59.7216523,-3.3811955,"Dona Elsa"
"416","1301100","Careiro","AM",-59.806822,-3.380723,"Santa Maria"
"417","1302553","Manaquiri","AM",-60.4313051,-3.405543,"Seu Atevi (morava Dona Preta)"
"418","1302553","Manaquiri","AM",-60.4221318,-3.392494,"Seu Sab?"
"419","1300631","Beruri","AM",-61.4114,-4.7503,"S?tio Sapat?"
"420","1302702","Manicoré","AM",-61.02071149,-5.580100125,"Verdum"
"421","1400605","São Luiz","RR",-60.131942,0.853811,"Pedra do Sol / Arara Vermelha"
"422","1400605","São Luiz","RR",-60.130288,0.845895,"Bela Vista"
"423","1400308","Mucajaí","RR",-60.84923314,2.329016965,"Jerusalem"
"424","1400282","Iracema","RR",-61.03932676,2.156359863,"Ecopark"
"425","1400282","Iracema","RR",-61.036146,2.15564143,"Goi?s"
"426","1400209","Caracaraí","RR",-60.97946913,1.91852435,"Pedra do Em?dio"
"427","1400100","Boa Vista","RR",-60.67348823,2.802629839,"Calung?"
"428","1400209","Caracaraí","RR",-60.97691881,1.924678614,"Pedra do ? do Cojubim"
"429","1400175","Cantá","RR",-60.63508015,2.476465073,"Areal da Serra Grande (Areal do Confian?a 1)"
"430","1400100","Boa Vista","RR",-60.64959171,2.839056134,"Iate Clube de Boa Vista"
"431","1400159","Bonfim","RR",-60.48162612,3.021780929,"Forte S?o Joaquim"
"432","1400175","Cantá","RR",-60.95815329,2.183206889,"Fazenda do Arlindo"
"433","1400209","Caracaraí","RR",-61.14195195,1.738611292,"Vista Alegre"
"434","1400050","Alto Alegre","RR",-61.19852568,3.065298598,"Biju A"
"435","1400175","Cantá","RR",-60.66892945,2.423200541,"Ponta do Igarap? do Cachorro"
"436","1400050","Alto Alegre","RR",-61.19988212,3.06100566,"Fazenda Nova York"
"437","1400050","Alto Alegre","RR",-61.19797676,3.065433309,"Biju B"
"438","1400050","Alto Alegre","RR",-61.19618871,3.064254749,"Biju C"
"439","1400209","Caracaraí","RR",-61.00387123,1.930081349,"Cachoeira do Bem Querer"
"440","1304401","Urucurituba","AM",-58.118,-3.139,"Arrozal"
"441","1304401","Urucurituba","AM",-58.11200014,-3.141999954,"Arrozal II"
"442","1300508","Barreirinha","AM",-56.82400002,-2.770000006,"Barreira do Andira"
"443","1300680","Boa Vista do Ramos","AM",-57.58899985,-2.969000528,"Boa Vista do Ramos"
"444","1301902","Itacoatiara","AM",-58.58312541,-3.109177909,"Boca do Frederico (AM-IT-33)"
"445","1304302","Urucará","AM",-57.55168903,-2.381499964,"Bom Jesus do Urucar?"
"446","1300680","Boa Vista do Ramos","AM",-57.559,-3.073,"Bom Jesus das Palmeiras"
"447","1304302","Urucará","AM",-57.58388895,-2.372115343,"Bu?uzal"
"448","1300508","Barreirinha","AM",-57.416,-2.837,"Cameta do Ramos"
"449","1302900","Maués","AM",-57.85000002,-3.422055605,"Canaranas"
"450","1301902","Itacoatiara","AM",-58.57134432,-3.080680212,"Caretas (AM-IT-31)"
"451","1304302","Urucará","AM",-57.70999769,-2.531679121,"Castanhal (AM-UR-19)"
"452","1304302","Urucará","AM",-57.74086371,-2.540726156,"Cetru (AM-UR-20)"
"453","1503002","Faro","PA",-56.74829785,-2.173759011,"Cidade de Faro"
"454","1503002","Faro","PA",-56.87752707,-1.958977829,"Comunidade Felizardo"
"455","1303007","Nhamundá","AM",-56.76911219,-2.021101809,"Comunidade Monte Carmelo"
"456","1304401","Urucurituba","AM",-58.17425751,-3.163985976,"F?lix Vital"
"457","1300508","Barreirinha","AM",-57.00310956,-2.85698198,"Freguesia do Andir?"
"458","1304005","Silves","AM",-58.57168677,-3.007490568,"Igarap? do Quel? (AM-IT-27)"
"459","1303403","Parintins","AM",-56.47348479,-2.594994556,"Laguinho"
"460","1302900","Maués","AM",-57.72196994,-3.393261946,"Mau?s"
"461","1303007","Nhamundá","AM",-56.713253,-2.190719,"Nhamunda"
"462","1300508","Barreirinha","AM",-57.27200006,-2.79400002,"Pedras"
"463","1303957","São Sebastião do Uatumã","AM",-57.93924129,-2.570058916,"Ponta Grossa"
"464","1303007","Nhamundá","AM",-56.90832429,-1.984061349,"Praia do Espelho da Lua"
"465","1303957","São Sebastião do Uatumã","AM",-57.98762125,-2.373964307,"Santa Helena II"
"466","1303403","Parintins","AM",-56.44279772,-2.477048877,"Santa Rita"
"467","1300680","Boa Vista do Ramos","AM",-57.63507603,-3.044646158,"Santana do Amassauari"
"468","1303007","Nhamundá","AM",-56.93656871,-2.375077494,"S?o Benedito"
"469","1300680","Boa Vista do Ramos","AM",-57.57208122,-2.918716476,"S?o Benedito do Ramos"
"470","1303403","Parintins","AM",-56.45074091,-2.452879435,"S?o Paulo"
"471","1300680","Boa Vista do Ramos","AM",-57.554,-3.03,"S?o Sebasti?o da Terra Preta"
"472","1303957","São Sebastião do Uatumã","AM",-57.86954313,-2.571284515,"S?o Sebasti?o de Uatum? (AM-UR-01)"
"473","1304302","Urucará","AM",-57.5702396,-2.371613401,"Sol Nascente"
"474","1302009","Itapiranga","AM",-58.02999191,-2.746995464,"Tabocal (AM-UR-07)"
"475","1503002","Faro","PA",-56.60187529,-2.175426455,"Ubim"
"476","1304302","Urucará","AM",-57.75625186,-2.537578121,"Urucar?"
"477","1304401","Urucurituba","AM",-58.156,-3.128,"Urucurituba"
"478","1302900","Maués","AM",-57.74360565,-3.411184103,"Vera Cruz"
"479","1303403","Parintins","AM",-56.76479086,-2.646940225,"Viana"
"480","1303403","Parintins","AM",-56.66573611,-2.613688889,"Vila Amaz?nia"
"481","1300508","Barreirinha","AM",-57.435,-2.85,"Vila C?ndida"
"482","1300680","Boa Vista do Ramos","AM",-57.54024808,-2.900711903,"Vila Manaus"
"483","1301209","Coari","AM",-64.40315107,-2.968832619,"Bela Vista do Castanho"
"484","1300904","Canutama","AM",-64.254722,-6.246111,"Belo Monte"
"485","1302801","Maraã","AM",-64.746371,-2.485506,"Boa Esperan?a"
"486","1302801","Maraã","AM",-64.8491031,-2.342277339,"Boa Vista do Aman?"
"487","1302801","Maraã","AM",-64.71119953,-2.481595323,"Bom Jesus do Bar?"
"488","1302801","Maraã","AM",-64.72992637,-2.505674341,"Cacoal do Aman?"
"489","1302801","Maraã","AM",-64.80573651,-2.403335574,"Capoeirinha do Urumutum"
"490","1301209","Coari","AM",-64.40227575,-2.973826229,"Dona Albina do Castanho"
"491","1302801","Maraã","AM",-64.71685715,-2.549713098,"Fazenda Bacabinha"
"492","1302801","Maraã","AM",-64.64650499,-2.659637115,"Igarap? da Pedra"
"493","1302801","Maraã","AM",-64.75289833,-2.450499803,"Ita?ba do Aman?"
"494","1302801","Maraã","AM",-64.60652378,-2.652680974,"Kalafate"
"495","1301209","Coari","AM",-64.49815419,-2.759574159,"Jacar? do Castanho"
"496","1302801","Maraã","AM",-64.79892573,-2.419928967,"Jos? Vieira do Urumutum"
"497","1302801","Maraã","AM",-64.66264274,-2.567689551,"Maloca do Aman?"
"498","1302801","Maraã","AM",-64.61001825,-2.718014637,"Maraj? do Aman?"
"499","1301209","Coari","AM",-64.43803,-2.935588,"Monte Carmelo do Castanho"
"500","1301209","Coari","AM",-64.38736827,-2.980284781,"Monte Si?o do Castanho"
"501","1302801","Maraã","AM",-64.60494915,-2.659086119,"Monte Sinai"
"502","1302801","Maraã","AM",-64.82997399,-2.363407758,"Nildo do Murutum"
"503","1302801","Maraã","AM",-64.98725477,-2.313237865,"Pil?o do Juacaca"
"504","1302801","Maraã","AM",-64.87511807,-2.279452439,"Ponta de Terra do Urumutum"
"505","1301209","Coari","AM",-64.40271533,-2.972848867,"Ponta do Lim?o"
"506","1302801","Maraã","AM",-64.60433598,-2.636821741,"Ressaca do Cacau"
"507","1302801","Maraã","AM",-64.72390273,-2.442978147,"Santa Luzia do Bar?"
"508","1302801","Maraã","AM",-64.63284412,-2.624286481,"Samauma do Capuru"
"509","1302801","Maraã","AM",-65.01499467,-2.190673196,"S?o Bento do Urumutum"
"510","1301209","Coari","AM",-64.49473107,-2.740803101,"S?o Jos? do Urini"
"511","1302801","Maraã","AM",-64.59946952,-2.635987023,"Seu Miguel do Cacau"
"512","1302801","Maraã","AM",-64.77941647,-2.433762447,"Seu Nonato"
"513","1302801","Maraã","AM",-64.8766364,-2.306432674,"Seu Rufino do Urumutum"
"514","1303205","Novo Airão","AM",-61.382252,-1.928461,"Air?o Velho"
"515","1303205","Novo Airão","AM",-61.429916,-1.9047,"Boca do Ja?"
"516","1303205","Novo Airão","AM",-61.197006,-2.121697,"Bom Jesus"
"517","1303205","Novo Airão","AM",-61.231705,-2.067621,"Castanho"
"518","1303205","Novo Airão","AM",-61.25444,-2.025004,"Igrejinha"
"519","1303205","Novo Airão","AM",-61.405117,-1.919333,"Pedral do Velho Air?o"
"520","1303205","Novo Airão","AM",-61.289974,-1.986609,"Mirituba ou Macaquinho"
"521","1303205","Novo Airão","AM",-61.299679,-1.963957,"Santo Elias"
"522","1303205","Novo Airão","AM",-61.224388,-2.117931,"Raimundo Neto"
"523","1300409","Barcelos","AM",-61.819416,-1.679278,"Terra Nova"
"524","1302603","Manaus","AM",-60.097111,-3.050066,"Alphaville"
"525","1300409","Barcelos","AM",-61.457581,-1.87563,"Vila Nunes"
"526","1302603","Manaus","AM",-60.210091,-2.968014,"Agrovila"
"527","1300409","Barcelos","AM",-62.919559,-0.48863,"Bacabal"
"528","1300409","Barcelos","AM",-63.540909,-0.52434,"Baturit?"
"529","1303809","São Gabriel da Cachoeira","AM",-69.200218,0.609227,"Cachoeira de Iauarete"
"530","1303809","São Gabriel da Cachoeira","AM",-68.624336,0.296487,"Cachoeira de Ipanor?"
"531","1303601","Santa Isabel do Rio Negro","AM",-64.107834,-0.105892,"Campinas do Rio Preto"
"532","1300409","Barcelos","AM",-63.38448,-0.6024,"Cumaru"
"533","1300409","Barcelos","AM",-63.00795,-0.30872,"Elesb?o"
"534","1300409","Barcelos","AM",-63.879551,-0.235372,"Floresta"
"535","1302603","Manaus","AM",-60.206715,-3.008443,"Juli?o"
"536","1301852","Iranduba","AM",-60.335751,-3.146449,"Km 31"
"537","1302603","Manaus","AM",-60.178253,-3.028566,"Livramento"
"538","1301852","Iranduba","AM",-60.247574,-3.199743,"Maracaj?"
"539","1302603","Manaus","AM",-60.096252,-3.034644,"Marina Rio Belo"
"540","1302603","Manaus","AM",-60.163872,-3.021334,"Nossa Senhora de F?tima"
"541","1300409","Barcelos","AM",-62.904778,-0.413379,"Pai Raimundo"
"542","1300409","Barcelos","AM",-62.964218,-0.3712,"Rom?o"
"543","1300409","Barcelos","AM",-62.773407,-0.366517,"Sama?ma"
"544","1300409","Barcelos","AM",-63.880161,-0.209473,"Santa Rita do Erere"
"545","1301852","Iranduba","AM",-60.320557,-3.132023,"Serra Baixa"
"546","1302603","Manaus","AM",-60.197716,-2.970452,"S?o Sebasti?o (Tarum?-Mirim)"
"547","1300409","Barcelos","AM",-64.077873,-0.19208,"Tapera"
"548","1300409","Barcelos","AM",-61.553866,-1.573746,"Vila Nova II"
"549","1300409","Barcelos","AM",-61.557343,-1.570724,"Vila Nova I"
"550","1300409","Barcelos","AM",-62.224659,-1.765886,"Tapiira"
"551","1301852","Iranduba","AM",-60.338131,-3.146455,"Zenaide"
"552","1300409","Barcelos","AM",-61.635593,-1.457303,"Moura (AM-BL-03)"
"553","1300409","Barcelos","AM",-61.685028,-1.639387,"Lago das Pedras"
"554","1300409","Barcelos","AM",-62.464405,-1.887669,"Manapana"
"555","1300409","Barcelos","AM",-62.824429,-1.713395,"Vista Alegre"
"556","1300409","Barcelos","AM",-62.537228,-1.878145,"Lago das Pombas"
"557","1300409","Barcelos","AM",-62.574318,-1.856726,"Floresta (Unini)"
"558","1301852","Iranduba","AM",-60.28027088,-3.228449553,"Z? Ricardo"
"559","1301852","Iranduba","AM",-60.16489943,-3.263454566,"Xavier"
"560","1301852","Iranduba","AM",-60.35065235,-3.179023278,"V? Dite"
"561","1301852","Iranduba","AM",-60.15092299,-3.138929769,"Vandercl?ia"
"562","1302603","Manaus","AM",-60.2382943,-3.036310629,"Tup?"
"563","1301852","Iranduba","AM",-60.24769394,-3.155644597,"Tr?s Irm?os"
"564","1301852","Iranduba","AM",-60.1548956,-3.197418199,"Tracaj?"
"565","1301852","Iranduba","AM",-60.11181307,-3.203270747,"Tokihiro"
"566","1301852","Iranduba","AM",-60.342764,-3.189867,"Rubens"
"567","1301852","Iranduba","AM",-60.16115614,-3.229631612,"S?o Jos?"
"568","1301852","Iranduba","AM",-60.16278158,-3.27482125,"S?o Jo?o"
"569","1301852","Iranduba","AM",-60.12817098,-3.28463696,"Laguinho"
"570","1302603","Manaus","AM",-60.10351865,-3.041333068,"Praia dos Passaros"
"571","1302603","Manaus","AM",-60.09854327,-3.026909985,"Praia Dourada"
"572","1302603","Manaus","AM",-60.23593141,-3.081486993,"Paricatuba"
"573","1301852","Iranduba","AM",-60.16649539,-3.167316704,"Ponte Quebrada"
"574","1301852","Iranduba","AM",-60.33023466,-3.190225387,"Ponta do Gueguidem"
"575","1301852","Iranduba","AM",-60.34407292,-3.190730719,"Osvaldo"
"576","1301852","Iranduba","AM",-60.21289901,-3.270546051,"Nova Vida"
"577","1301852","Iranduba","AM",-60.17713832,-3.229893322,"Nova Esperan?a"
"578","1301852","Iranduba","AM",-60.15916853,-3.247364571,"Morro Queimado"
"579","1301852","Iranduba","AM",-60.17603941,-3.269404465,"Mateus"
"580","1301852","Iranduba","AM",-60.15870402,-3.267114,"Mafaldo"
"581","1301852","Iranduba","AM",-60.32799452,-3.191099867,"Macumbeiro"
"582","1301852","Iranduba","AM",-60.26903152,-3.229096552,"Lago Grande"
"583","1301852","Iranduba","AM",-60.19653679,-3.259965301,"Lago Sto Antonio"
"584","1301852","Iranduba","AM",-60.06323755,-3.237384334,"Lago Feliciano"
"585","1301852","Iranduba","AM",-60.15473967,-3.146664551,"Lago do Testa"
"586","1301852","Iranduba","AM",-60.34264401,-3.185688704,"Lago do Lim?o"
"587","1301852","Iranduba","AM",-60.33082829,-3.168903067,"J?nio"
"588","1301852","Iranduba","AM",-60.17276807,-3.240370059,"Ja?lson"
"589","1301852","Iranduba","AM",-60.19024097,-3.28397238,"Ilha"
"590","1301852","Iranduba","AM",-60.15271827,-3.142927175,"Igarap? do Testa II"
"591","1301852","Iranduba","AM",-60.15393491,-3.145080967,"Igarap? do Testa I"
"592","1301852","Iranduba","AM",-60.20451604,-3.274590055,"Hatahara"
"593","1301852","Iranduba","AM",-60.33126717,-3.190989666,"Gueguidem II"
"594","1301852","Iranduba","AM",-60.32288271,-3.168087186,"Germano"
"595","1301852","Iranduba","AM",-60.34719485,-3.186789808,"Furo do Av? Chico"
"596","1301852","Iranduba","AM",-60.32042782,-3.200077569,"Furo do A?acu"
"597","1301852","Iranduba","AM",-60.17126394,-3.265148164,"Flor?ncio"
"598","1301852","Iranduba","AM",-60.21874734,-3.107317685,"F? em Deus"
"599","1301852","Iranduba","AM",-60.33941277,-3.189693837,"Fazenda S?o Jorge"
"600","1301852","Iranduba","AM",-60.0802754,-3.188715524,"Fazenda S?o Pedro"
"601","1301852","Iranduba","AM",-60.33028041,-3.192299832,"Evandro"
"602","1301852","Iranduba","AM",-60.17996661,-3.208367381,"Dona Stella"
"603","1301852","Iranduba","AM",-60.33916375,-3.18714192,"Dona Rosa"
"604","1301852","Iranduba","AM",-60.23520249,-3.095160797,"Dona Irene"
"605","1301852","Iranduba","AM",-60.18202012,-3.190012497,"Comunidade S?o Sebasti?o"
"606","1301852","Iranduba","AM",-60.33484285,-3.10299654,"Chuva Braba"
"607","1301852","Iranduba","AM",-60.31641712,-3.214164847,"Cinco Unidos II"
"608","1301852","Iranduba","AM",-60.31459699,-3.215678248,"Cinco Unidos"
"609","1301852","Iranduba","AM",-60.17345004,-3.264323548,"Cavalcanti"
"610","1302603","Manaus","AM",-60.33717004,-3.038367517,"Carvoeiro"
"611","1301852","Iranduba","AM",-60.16280071,-3.245340969,"Carneiro"
"612","1301852","Iranduba","AM",-60.33720501,-3.185843722,"Caiarara"
